1.000000e-01,-5.000000e-02
1.000567e-01,-5.001619e-02
1.001127e-01,-5.002837e-02
1.001684e-01,-5.003908e-02
1.002238e-01,-5.004899e-02
1.002789e-01,-5.005829e-02
1.003336e-01,-5.006706e-02
1.003881e-01,-5.007532e-02
1.004422e-01,-5.008309e-02
1.004960e-01,-5.009040e-02
1.005495e-01,-5.009728e-02
1.006027e-01,-5.010373e-02
1.006556e-01,-5.010979e-02
1.007081e-01,-5.011546e-02
1.007604e-01,-5.012076e-02
1.008123e-01,-5.012572e-02
1.008639e-01,-5.013034e-02
1.009152e-01,-5.013464e-02
1.009662e-01,-5.013864e-02
1.010169e-01,-5.014235e-02
1.010673e-01,-5.014579e-02
1.011174e-01,-5.014896e-02
1.011671e-01,-5.015187e-02
1.012166e-01,-5.015455e-02
1.012657e-01,-5.015700e-02
1.013146e-01,-5.015923e-02
1.013631e-01,-5.016125e-02
1.014113e-01,-5.016308e-02
1.014593e-01,-5.016471e-02
1.015069e-01,-5.016617e-02
1.015542e-01,-5.016745e-02
1.016012e-01,-5.016857e-02
1.016480e-01,-5.016953e-02
1.016944e-01,-5.017034e-02
1.017405e-01,-5.017102e-02
1.017863e-01,-5.017156e-02
1.018318e-01,-5.017197e-02
1.018770e-01,-5.017226e-02
1.019220e-01,-5.017243e-02
1.019666e-01,-5.017250e-02
1.020109e-01,-5.017246e-02
1.020549e-01,-5.017232e-02
1.020987e-01,-5.017209e-02
1.021421e-01,-5.017177e-02
1.021853e-01,-5.017136e-02
1.022281e-01,-5.017087e-02
1.022707e-01,-5.017031e-02
1.023130e-01,-5.016968e-02
1.023550e-01,-5.016898e-02
1.023967e-01,-5.016821e-02
1.024381e-01,-5.016738e-02
1.024792e-01,-5.016650e-02
1.025200e-01,-5.016556e-02
1.025606e-01,-5.016457e-02
1.026009e-01,-5.016353e-02
1.026408e-01,-5.016244e-02
1.026805e-01,-5.016132e-02
1.027200e-01,-5.016015e-02
1.027591e-01,-5.015895e-02
1.027980e-01,-5.015771e-02
1.028366e-01,-5.015644e-02
1.028749e-01,-5.015513e-02
1.029129e-01,-5.015380e-02
1.029507e-01,-5.015244e-02
1.029881e-01,-5.015106e-02
1.030253e-01,-5.014965e-02
1.030623e-01,-5.014822e-02
1.030989e-01,-5.014678e-02
1.031353e-01,-5.014531e-02
1.031715e-01,-5.014383e-02
1.032073e-01,-5.014233e-02
1.032429e-01,-5.014082e-02
1.032783e-01,-5.013930e-02
1.033133e-01,-5.013776e-02
1.033481e-01,-5.013622e-02
1.033827e-01,-5.013467e-02
1.034170e-01,-5.013310e-02
1.034510e-01,-5.013154e-02
1.034847e-01,-5.012996e-02
1.035183e-01,-5.012838e-02
1.035515e-01,-5.012680e-02
1.035845e-01,-5.012522e-02
1.036173e-01,-5.012363e-02
1.036497e-01,-5.012204e-02
1.036820e-01,-5.012045e-02
1.037140e-01,-5.011886e-02
1.037457e-01,-5.011727e-02
1.037772e-01,-5.011568e-02
1.038085e-01,-5.011409e-02
1.038395e-01,-5.011251e-02
1.038703e-01,-5.011093e-02
1.039008e-01,-5.010935e-02
1.039311e-01,-5.010778e-02
1.039611e-01,-5.010621e-02
1.039910e-01,-5.010464e-02
1.040205e-01,-5.010308e-02
1.040499e-01,-5.010153e-02
1.040790e-01,-5.009998e-02
1.041079e-01,-5.009844e-02
1.041365e-01,-5.009691e-02
1.041649e-01,-5.009538e-02
1.041931e-01,-5.009386e-02
1.042211e-01,-5.009235e-02
1.042488e-01,-5.009084e-02
1.042763e-01,-5.008934e-02
1.043036e-01,-5.008786e-02
1.043307e-01,-5.008638e-02
1.043575e-01,-5.008490e-02
1.043841e-01,-5.008344e-02
1.044106e-01,-5.008199e-02
1.044367e-01,-5.008054e-02
1.044627e-01,-5.007911e-02
1.044885e-01,-5.007768e-02
1.045140e-01,-5.007627e-02
1.045394e-01,-5.007486e-02
1.045645e-01,-5.007347e-02
1.045895e-01,-5.007208e-02
1.046142e-01,-5.007071e-02
1.046387e-01,-5.006934e-02
1.046630e-01,-5.006799e-02
1.046871e-01,-5.006664e-02
1.047110e-01,-5.006531e-02
1.047347e-01,-5.006398e-02
1.047582e-01,-5.006267e-02
1.047815e-01,-5.006136e-02
1.048047e-01,-5.006007e-02
1.048276e-01,-5.005879e-02
1.048503e-01,-5.005752e-02
1.048728e-01,-5.005626e-02
1.048952e-01,-5.005500e-02
1.049173e-01,-5.005376e-02
1.049393e-01,-5.005253e-02
1.049611e-01,-5.005132e-02
1.049827e-01,-5.005011e-02
1.050041e-01,-5.004891e-02
1.050253e-01,-5.004772e-02
1.050464e-01,-5.004655e-02
1.050672e-01,-5.004538e-02
1.050879e-01,-5.004422e-02
1.051084e-01,-5.004308e-02
1.051288e-01,-5.004194e-02
1.051489e-01,-5.004082e-02
1.051689e-01,-5.003970e-02
1.051887e-01,-5.003860e-02
1.052084e-01,-5.003751e-02
1.052278e-01,-5.003642e-02
1.052471e-01,-5.003535e-02
1.052663e-01,-5.003429e-02
1.052852e-01,-5.003323e-02
1.053040e-01,-5.003219e-02
1.053227e-01,-5.003115e-02
1.053411e-01,-5.003013e-02
1.053595e-01,-5.002912e-02
1.053776e-01,-5.002811e-02
1.053956e-01,-5.002712e-02
1.054134e-01,-5.002613e-02
1.054311e-01,-5.002516e-02
1.054487e-01,-5.002419e-02
1.054660e-01,-5.002324e-02
1.054832e-01,-5.002229e-02
1.055003e-01,-5.002135e-02
1.055172e-01,-5.002043e-02
1.055340e-01,-5.001951e-02
1.055506e-01,-5.001860e-02
1.055671e-01,-5.001770e-02
1.055834e-01,-5.001680e-02
