timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
1457.341000,0.497661,-0.408534,0.222838,1.209245,1.209189,-1.209270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.343000,0.497651,-0.408534,0.222832,1.209260,1.209176,-1.209262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.345000,0.497667,-0.408521,0.222824,1.209236,1.209191,-1.209222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.347000,0.497682,-0.408518,0.222816,1.209218,1.209220,-1.209250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.349000,0.497674,-0.408516,0.222819,1.209214,1.209220,-1.209235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.351000,0.497662,-0.408524,0.222806,1.209207,1.209238,-1.209249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.353000,0.497656,-0.408533,0.222818,1.209270,1.209172,-1.209264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.355000,0.497695,-0.408520,0.222846,1.209231,1.209156,-1.209177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.357000,0.497677,-0.408527,0.222841,1.209213,1.209198,-1.209208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.359000,0.497660,-0.408515,0.222812,1.209228,1.209211,-1.209249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.361000,0.497686,-0.408510,0.222827,1.209217,1.209210,-1.209247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.363000,0.497700,-0.408524,0.222842,1.209242,1.209144,-1.209185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.365000,0.497672,-0.408534,0.222823,1.209235,1.209190,-1.209230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.367000,0.497664,-0.408527,0.222829,1.209252,1.209164,-1.209222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.369000,0.497660,-0.408523,0.222819,1.209241,1.209217,-1.209303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.371000,0.497672,-0.408515,0.222829,1.209232,1.209187,-1.209224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.373000,0.497675,-0.408518,0.222824,1.209237,1.209178,-1.209223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.375000,0.497657,-0.408524,0.222829,1.209242,1.209184,-1.209245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.377000,0.497687,-0.408526,0.222843,1.209226,1.209181,-1.209223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.379000,0.497683,-0.408520,0.222834,1.209212,1.209200,-1.209224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.381000,0.497670,-0.408516,0.222833,1.209263,1.209161,-1.209262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.383000,0.497649,-0.408511,0.222823,1.209246,1.209192,-1.209257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.385000,0.497663,-0.408523,0.222821,1.209258,1.209189,-1.209276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.387000,0.497669,-0.408519,0.222817,1.209228,1.209215,-1.209256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.389000,0.497673,-0.408516,0.222818,1.209212,1.209226,-1.209259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.391000,0.497675,-0.408514,0.222816,1.209217,1.209216,-1.209245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.393000,0.497680,-0.408517,0.222841,1.209220,1.209186,-1.209197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.395000,0.497673,-0.408515,0.222814,1.209204,1.209232,-1.209243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.397000,0.497689,-0.408510,0.222811,1.209194,1.209229,-1.209207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.399000,0.497672,-0.408516,0.222837,1.209246,1.209163,-1.209208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.401000,0.497687,-0.408530,0.222830,1.209248,1.209151,-1.209196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.403000,0.497672,-0.408534,0.222838,1.209275,1.209129,-1.209217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.405000,0.497660,-0.408524,0.222817,1.209211,1.209231,-1.209262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.407000,0.497686,-0.408518,0.222833,1.209224,1.209181,-1.209199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.409000,0.497660,-0.408525,0.222829,1.209260,1.209176,-1.209276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.411000,0.497667,-0.408521,0.222830,1.209232,1.209201,-1.209249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.413000,0.497682,-0.408518,0.222823,1.209230,1.209195,-1.209241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.415000,0.497677,-0.408514,0.222830,1.209212,1.209204,-1.209219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.417000,0.497676,-0.408505,0.222827,1.209211,1.209215,-1.209225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.419000,0.497675,-0.408518,0.222812,1.209216,1.209217,-1.209232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.421000,0.497663,-0.408526,0.222820,1.209235,1.209195,-1.209237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.423000,0.497685,-0.408513,0.222826,1.209211,1.209209,-1.209221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.425000,0.497660,-0.408529,0.222827,1.209261,1.209163,-1.209233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.427000,0.497675,-0.408523,0.222821,1.209242,1.209188,-1.209241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.429000,0.497644,-0.408522,0.222801,1.209215,1.209254,-1.209289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.431000,0.497678,-0.408534,0.222843,1.209271,1.209134,-1.209224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.433000,0.497673,-0.408527,0.222843,1.209268,1.209134,-1.209208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.435000,0.497675,-0.408525,0.222833,1.209242,1.209168,-1.209208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.437000,0.497670,-0.408506,0.222811,1.209206,1.209231,-1.209221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.439000,0.497687,-0.408526,0.222838,1.209238,1.209165,-1.209205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.441000,0.497666,-0.408524,0.222826,1.209240,1.209212,-1.209283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.443000,0.497667,-0.408523,0.222817,1.209215,1.209233,-1.209264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.445000,0.497682,-0.408520,0.222834,1.209245,1.209164,-1.209216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.447000,0.497655,-0.408513,0.222814,1.209214,1.209225,-1.209243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.449000,0.497691,-0.408519,0.222852,1.209227,1.209166,-1.209196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.451000,0.497680,-0.408495,0.222831,1.209205,1.209205,-1.209197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.453000,0.497683,-0.408511,0.222843,1.209209,1.209202,-1.209221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.455000,0.497676,-0.408537,0.222838,1.209268,1.209144,-1.209231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.457000,0.497669,-0.408525,0.222813,1.209210,1.209226,-1.209241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.459000,0.497678,-0.408530,0.222817,1.209229,1.209210,-1.209265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.461000,0.497687,-0.408527,0.222826,1.209216,1.209199,-1.209220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.463000,0.497673,-0.408518,0.222820,1.209232,1.209201,-1.209235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.465000,0.497703,-0.408514,0.222838,1.209232,1.209166,-1.209197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.467000,0.497661,-0.408534,0.222829,1.209277,1.209139,-1.209232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.469000,0.497638,-0.408528,0.222824,1.209240,1.209213,-1.209283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.471000,0.497666,-0.408525,0.222836,1.209246,1.209164,-1.209228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.473000,0.497678,-0.408516,0.222830,1.209218,1.209198,-1.209222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.475000,0.497667,-0.408527,0.222816,1.209231,1.209199,-1.209248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.477000,0.497683,-0.408507,0.222819,1.209202,1.209223,-1.209223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.479000,0.497685,-0.408518,0.222837,1.209229,1.209188,-1.209228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.481000,0.497672,-0.408525,0.222844,1.209254,1.209154,-1.209223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.483000,0.497656,-0.408510,0.222803,1.209219,1.209237,-1.209276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.485000,0.497687,-0.408519,0.222848,1.209255,1.209135,-1.209189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.487000,0.497652,-0.408531,0.222833,1.209252,1.209173,-1.209244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.489000,0.497669,-0.408529,0.222831,1.209255,1.209173,-1.209260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.491000,0.497657,-0.408524,0.222824,1.209244,1.209186,-1.209244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.493000,0.497679,-0.408510,0.222820,1.209216,1.209204,-1.209215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.495000,0.497671,-0.408535,0.222834,1.209241,1.209167,-1.209203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.497000,0.497647,-0.408540,0.222823,1.209264,1.209185,-1.209281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.499000,0.497681,-0.408515,0.222835,1.209219,1.209197,-1.209210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.501000,0.497674,-0.408525,0.222838,1.209222,1.209187,-1.209214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.503000,0.497685,-0.408510,0.222832,1.209230,1.209191,-1.209227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.505000,0.497675,-0.408516,0.222841,1.209235,1.209172,-1.209210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.507000,0.497672,-0.408524,0.222819,1.209225,1.209203,-1.209231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.509000,0.497660,-0.408526,0.222838,1.209241,1.209196,-1.209263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.511000,0.497678,-0.408519,0.222842,1.209232,1.209174,-1.209207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.513000,0.497667,-0.408535,0.222818,1.209243,1.209202,-1.209252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.515000,0.497664,-0.408528,0.222833,1.209277,1.209159,-1.209270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.517000,0.497672,-0.408520,0.222817,1.209225,1.209207,-1.209238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.519000,0.497674,-0.408518,0.222827,1.209236,1.209199,-1.209238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.521000,0.497692,-0.408504,0.222824,1.209219,1.209192,-1.209196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.523000,0.497669,-0.408526,0.222823,1.209251,1.209173,-1.209232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.525000,0.497676,-0.408516,0.222818,1.209190,1.209243,-1.209241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.527000,0.497693,-0.408527,0.222851,1.209245,1.209134,-1.209181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.537000,0.497685,-0.408530,0.222830,1.209245,1.209164,-1.209216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.539000,0.497667,-0.408523,0.222836,1.209238,1.209170,-1.209207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.541000,0.497664,-0.408516,0.222831,1.209217,1.209226,-1.209266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.543000,0.497652,-0.408538,0.222837,1.209251,1.209182,-1.209261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.545000,0.497678,-0.408526,0.222827,1.209244,1.209177,-1.209234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.547000,0.497665,-0.408525,0.222816,1.209233,1.209205,-1.209254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.549000,0.497667,-0.408523,0.222835,1.209211,1.209219,-1.209246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.551000,0.497666,-0.408535,0.222825,1.209250,1.209173,-1.209240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.553000,0.497669,-0.408527,0.222835,1.209241,1.209184,-1.209258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.555000,0.497659,-0.408534,0.222822,1.209263,1.209163,-1.209248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.557000,0.497654,-0.408532,0.222816,1.209225,1.209222,-1.209256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.559000,0.497690,-0.408531,0.222850,1.209253,1.209140,-1.209199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.561000,0.497670,-0.408524,0.222823,1.209244,1.209181,-1.209236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.563000,0.497648,-0.408533,0.222808,1.209248,1.209197,-1.209256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.565000,0.497675,-0.408515,0.222829,1.209203,1.209213,-1.209201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.567000,0.497663,-0.408522,0.222825,1.209231,1.209192,-1.209227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.569000,0.497678,-0.408528,0.222821,1.209228,1.209192,-1.209211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.571000,0.497676,-0.408523,0.222842,1.209241,1.209160,-1.209205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.573000,0.497660,-0.408527,0.222826,1.209241,1.209198,-1.209266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.575000,0.497674,-0.408516,0.222811,1.209228,1.209200,-1.209214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.577000,0.497670,-0.408528,0.222833,1.209238,1.209181,-1.209234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.579000,0.497685,-0.408530,0.222834,1.209245,1.209159,-1.209201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.581000,0.497681,-0.408528,0.222841,1.209235,1.209176,-1.209212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.583000,0.497668,-0.408534,0.222846,1.209261,1.209157,-1.209244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.585000,0.497669,-0.408524,0.222823,1.209231,1.209195,-1.209235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457.587000,0.497672,-0.408525,0.222827,1.209236,1.209191,-1.209247,0.003088,-0.001687,0.000943,-0.000818,-0.003585,-0.001649
1457.589000,0.497681,-0.408525,0.222823,1.209235,1.209193,-1.209250,0.001742,-0.003783,-0.001413,0.000264,0.000592,-0.000197
1457.591000,0.497669,-0.408549,0.222825,1.209228,1.209206,-1.209248,-0.000347,-0.004774,-0.002535,0.000825,0.003072,-0.002989
1457.593000,0.497675,-0.408546,0.222823,1.209235,1.209200,-1.209252,-0.000984,-0.005117,-0.002435,0.000829,0.003067,-0.003579
1457.595000,0.497666,-0.408571,0.222832,1.209261,1.209165,-1.209245,0.001010,-0.005701,-0.000538,-0.000082,-0.001164,-0.001187
1457.597000,0.497677,-0.408567,0.222817,1.209261,1.209157,-1.209230,0.002897,-0.006019,0.000771,-0.000743,-0.004259,0.001165
1457.599000,0.497688,-0.408585,0.222812,1.209250,1.209171,-1.209233,0.003623,-0.006184,0.000957,-0.000825,-0.004845,0.003488
1457.601000,0.497698,-0.408591,0.222797,1.209208,1.209243,-1.209263,0.004315,-0.006624,0.000533,-0.000682,-0.004458,0.005392
1457.603000,0.497724,-0.408604,0.222806,1.209225,1.209178,-1.209188,0.005817,-0.007701,0.000506,-0.000880,-0.005412,0.005018
1457.605000,0.497714,-0.408624,0.222787,1.209209,1.209230,-1.209236,0.004445,-0.008365,-0.001353,-0.000009,-0.001766,0.004861
1457.607000,0.497721,-0.408645,0.222803,1.209207,1.209202,-1.209183,0.005831,-0.009621,-0.000740,-0.000441,-0.003804,0.004855
1457.609000,0.497745,-0.408674,0.222817,1.209254,1.209129,-1.209160,0.005759,-0.010385,-0.000702,-0.000504,-0.004093,0.003803
1457.611000,0.497719,-0.408702,0.222788,1.209230,1.209200,-1.209217,0.004973,-0.010718,-0.001111,-0.000310,-0.002593,0.002328
1457.613000,0.497766,-0.408712,0.222810,1.209232,1.209158,-1.209162,0.005843,-0.010925,-0.000521,-0.000633,-0.004006,0.002784
1457.615000,0.497757,-0.408737,0.222801,1.209230,1.209170,-1.209167,0.006444,-0.011136,-0.000280,-0.000839,-0.004809,0.001664
1457.617000,0.497780,-0.408760,0.222806,1.209218,1.209175,-1.209175,0.007064,-0.011173,-0.000151,-0.000977,-0.005384,0.001192
1457.619000,0.497807,-0.408784,0.222820,1.209231,1.209133,-1.209134,0.007279,-0.011282,-0.000271,-0.000972,-0.005300,0.000762
1457.621000,0.497819,-0.408810,0.222798,1.209237,1.209130,-1.209146,0.007733,-0.011597,-0.000050,-0.001142,-0.005809,0.000079
1457.623000,0.497824,-0.408837,0.222787,1.209218,1.209160,-1.209142,0.008660,-0.012011,0.000195,-0.001360,-0.006765,-0.000102
1457.625000,0.497836,-0.408871,0.222809,1.209280,1.209085,-1.209150,0.008710,-0.012334,-0.000005,-0.001330,-0.006551,-0.001143
1457.627000,0.497858,-0.408897,0.222802,1.209285,1.209084,-1.209165,0.008425,-0.012440,-0.000745,-0.001020,-0.005013,-0.001529
1457.629000,0.497876,-0.408913,0.222787,1.209258,1.209110,-1.209156,0.008694,-0.012739,-0.001274,-0.000840,-0.004222,-0.001278
1457.629000,0.497876,-0.408913,0.222787,1.209258,1.209110,-1.209156,0.008694,-0.012739,-0.001274,-0.000840,-0.004222,-0.001278
1457.629000,0.497876,-0.408913,0.222787,1.209258,1.209110,-1.209156,0.008694,-0.012739,-0.001274,-0.000840,-0.004222,-0.001278
1457.629000,0.497876,-0.408913,0.222787,1.209258,1.209110,-1.209156,0.008694,-0.012739,-0.001274,-0.000840,-0.004222,-0.001278
1457.637000,0.497940,-0.409012,0.222773,1.209299,1.209064,-1.209156,0.006937,-0.010876,-0.001006,-0.000739,-0.003537,-0.002350
1457.639000,0.497945,-0.409034,0.222797,1.209321,1.209014,-1.209141,0.006428,-0.008878,-0.000381,-0.000803,-0.003737,-0.000039
1457.641000,0.497986,-0.409054,0.222786,1.209312,1.209019,-1.209113,0.007497,-0.007681,0.001061,-0.001410,-0.006433,0.001643
1457.643000,0.498001,-0.409064,0.222772,1.209290,1.209038,-1.209098,0.008604,-0.007259,0.001791,-0.001766,-0.008115,0.003110
1457.645000,0.498029,-0.409066,0.222789,1.209269,1.209038,-1.209067,0.008362,-0.006792,0.000820,-0.001350,-0.006296,0.002836
1457.647000,0.498052,-0.409097,0.222783,1.209315,1.208986,-1.209091,0.008415,-0.007038,0.000634,-0.001320,-0.006179,0.001902
1457.649000,0.498082,-0.409096,0.222793,1.209293,1.208968,-1.209005,0.008343,-0.007557,0.000166,-0.001172,-0.005506,0.000896
1457.651000,0.498089,-0.409115,0.222797,1.209264,1.209018,-1.209046,0.007359,-0.007612,-0.000647,-0.000780,-0.003780,-0.000308
1457.653000,0.498120,-0.409127,0.222803,1.209294,1.208944,-1.208982,0.006448,-0.007405,-0.000936,-0.000594,-0.002907,-0.001421
1457.655000,0.498116,-0.409126,0.222791,1.209308,1.208956,-1.209016,0.005798,-0.006763,-0.000712,-0.000572,-0.002825,-0.000775
1457.657000,0.498120,-0.409148,0.222794,1.209319,1.208931,-1.209005,0.005320,-0.005884,-0.000838,-0.000404,-0.002119,0.000479
1457.659000,0.498133,-0.409169,0.222803,1.209322,1.208913,-1.209006,0.005430,-0.005246,-0.000124,-0.000679,-0.003246,0.000635
1457.661000,0.498137,-0.409163,0.222809,1.209333,1.208906,-1.209016,0.004708,-0.004598,-0.000131,-0.000609,-0.002797,-0.000316
1457.663000,0.498135,-0.409157,0.222774,1.209276,1.208988,-1.209008,0.004599,-0.003873,-0.000003,-0.000647,-0.002898,-0.000873
1457.665000,0.498161,-0.409177,0.222809,1.209317,1.208913,-1.208986,0.004130,-0.002987,-0.000156,-0.000525,-0.002218,-0.001309
