1.785265e-05,8.926270e-06,6.765790e-06,5.776026e-06,3.378996e-06,4.222962e-06,2.244247e-06,3.256124e-06,1.530733e-06,2.798981e-06,1.184227e-06,2.515130e-06,9.442799e-07,2.193282e-06,6.552701e-07,1.946023e-06,3.322377e-07,1.744913e-06,1.149469e-07,1.286874e-06,6.420477e-07,1.372440e-06,9.176026e-07,1.539362e-06,1.000412e-06,1.714878e-06,9.347510e-07,1.866250e-06,8.844424e-07,1.944754e-06,7.151474e-07,1.969104e-06,6.320348e-07,1.929300e-06,5.005155e-07,1.840068e-06,5.457389e-07,1.738620e-06,-1.488897e-06,9.055890e-07,-1.482964e-06,1.310146e-06,-1.266502e-06,1.830798e-06,-1.026900e-06,2.005919e-06,-6.516291e-07,2.226223e-06,-3.784919e-07,2.336172e-06,-1.698600e-07,2.244675e-06,1.012479e-07,2.145832e-06,4.062453e-07,2.049541e-06,5.953250e-07,1.637618e-06
-1.745814e-10,8.926434e-06,-6.246990e-07,3.006977e-06,-5.983468e-07,1.736942e-06,-3.951752e-07,1.046626e-06,-3.178451e-07,8.220468e-07,-2.459455e-07,6.594635e-07,-1.941558e-07,5.208477e-07,-1.887266e-07,4.401956e-07,-1.964835e-07,3.805211e-07,-1.897060e-07,2.821439e-07,-1.590295e-07,2.727390e-07,-9.666265e-08,2.684813e-07,-4.217498e-08,2.770231e-07,1.342017e-08,2.893982e-07,5.057194e-08,3.010870e-07,7.355183e-08,3.095862e-07,9.509490e-08,3.101848e-07,1.044568e-07,3.045192e-07,1.358357e-07,2.990396e-07,-3.396110e-07,2.786037e-07,-2.921962e-07,3.885586e-07,-2.049211e-07,5.015420e-07,-1.244118e-07,5.148140e-07,-3.061985e-08,5.304610e-07,2.375892e-08,5.144387e-07,5.501233e-08,4.609289e-07,9.280485e-08,4.152381e-07,1.305872e-07,3.772159e-07,1.472472e-07,2.919592e-07
9.997698e-01,-4.252526e-07,4.138712e-01,1.550733e-01,2.227332e-01,1.392218e-01,1.478092e-01,1.237352e-01,1.035215e-01,1.107111e-01,8.009054e-02,1.039199e-01,6.375313e-02,9.365850e-02,4.726430e-02,8.432825e-02,2.960859e-02,7.640761e-02,1.706058e-02,5.626612e-02,4.486084e-02,6.158458e-02,5.679966e-02,7.117080e-02,5.838583e-02,8.052149e-02,5.159545e-02,8.830543e-02,4.669766e-02,9.204719e-02,3.593014e-02,9.293487e-02,3.006937e-02,9.067231e-02,2.217990e-02,8.599252e-02,2.295524e-02,8.061821e-02,-6.436152e-02,3.511218e-02,-6.668440e-02,5.161035e-02,-5.944966e-02,7.444033e-02,-5.054021e-02,8.350399e-02,-3.477698e-02,9.496500e-02,-2.252624e-02,1.020195e-01,-1.259286e-02,9.989206e-02,4.730573e-04,9.691543e-02,1.543737e-02,9.365224e-02,2.509304e-02,7.535852e-02
-4.252526e-07,9.997834e-01,-6.996310e-02,3.367902e-01,-6.701605e-02,1.945421e-01,-4.426141e-02,1.172249e-01,-3.560046e-02,9.207126e-02,-2.754746e-02,7.386137e-02,-2.174676e-02,5.833598e-02,-2.113854e-02,4.930274e-02,-2.200719e-02,4.261907e-02,-2.124797e-02,3.160066e-02,-1.781241e-02,3.054724e-02,-1.082729e-02,3.007027e-02,-4.724587e-03,3.102688e-02,1.502261e-03,3.241284e-02,5.663353e-03,3.372194e-02,8.237264e-03,3.467383e-02,1.065018e-02,3.474085e-02,1.169884e-02,3.410629e-02,1.521340e-02,3.349256e-02,-3.803697e-02,3.120395e-02,-3.272649e-02,4.351900e-02,-2.295160e-02,5.617323e-02,-1.393448e-02,5.765969e-02,-3.429675e-03,5.941213e-02,2.660813e-03,5.761758e-02,6.161239e-03,5.162441e-02,1.039404e-02,4.650696e-02,1.462569e-02,4.224840e-02,1.649163e-02,3.269957e-02
6.492059e-01,-4.579038e-02,9.998455e-01,1.630313e-05,5.437286e-01,1.402970e-01,3.445997e-01,1.843243e-01,2.382375e-01,1.735059e-01,1.818884e-01,1.706479e-01,1.436560e-01,1.588314e-01,1.090644e-01,1.448385e-01,7.320052e-02,1.324824e-01,4.692595e-02,9.758147e-02,1.016334e-01,1.091763e-01,1.214790e-01,1.291424e-01,1.204685e-01,1.476663e-01,1.024753e-01,1.625484e-01,8.954027e-02,1.691205e-01,6.595482e-02,1.700470e-01,5.240490e-02,1.650530e-01,3.588982e-02,1.556155e-01,3.555772e-02,1.447031e-01,-1.096058e-01,5.257962e-02,-1.181472e-01,7.855481e-02,-1.097466e-01,1.174302e-01,-9.735991e-02,1.351229e-01,-7.165374e-02,1.576154e-01,-5.023549e-02,1.734160e-01,-3.183345e-02,1.729649e-01,-7.398219e-03,1.701113e-01,2.100363e-02,1.660629e-01,3.992944e-02,1.343270e-01
3.113328e-01,4.845609e-01,1.630313e-05,9.998509e-01,-1.203462e-01,5.119225e-01,-8.356859e-02,2.975722e-01,-7.157487e-02,2.296520e-01,-5.577903e-02,1.839433e-01,-4.391590e-02,1.457045e-01,-4.418124e-02,1.235014e-01,-4.810273e-02,1.072757e-01,-4.778668e-02,7.969102e-02,-3.723833e-02,7.792437e-02,-2.053252e-02,7.795704e-02,-7.426263e-03,8.118829e-02,5.195081e-03,8.497931e-02,1.288021e-02,8.796440e-02,1.701653e-02,8.968014e-02,2.099824e-02,8.890288e-02,2.261519e-02,8.635259e-02,3.066662e-02,8.357568e-02,-9.319746e-02,6.937053e-02,-8.446597e-02,9.722245e-02,-6.401641e-02,1.276384e-01,-4.423178e-02,1.329436e-01,-1.949041e-02,1.391181e-01,-4.138455e-03,1.372651e-01,5.584916e-03,1.248594e-01,1.733458e-02,1.137591e-01,2.943966e-02,1.042293e-01,3.556570e-02,8.088777e-02
4.796328e-01,-6.287404e-02,7.476704e-01,-1.230983e-01,9.998785e-01,2.137395e-05,6.083333e-01,1.853966e-01,4.092938e-01,1.945393e-01,3.059959e-01,2.073295e-01,2.385306e-01,2.023728e-01,1.834113e-01,1.875591e-01,1.283490e-01,1.735159e-01,8.708765e-02,1.279891e-01,1.679883e-01,1.467938e-01,1.920203e-01,1.778846e-01,1.845663e-01,2.053520e-01,1.516752e-01,2.265377e-01,1.283239e-01,2.349498e-01,9.064748e-02,2.350539e-01,6.838201e-02,2.268724e-01,4.304602e-02,2.126234e-01,4.044989e-02,1.961238e-01,-1.409919e-01,5.870696e-02,-1.577413e-01,8.926001e-02,-1.521235e-01,1.389329e-01,-1.401339e-01,1.643106e-01,-1.089539e-01,1.969605e-01,-8.095877e-02,2.223010e-01,-5.545690e-02,2.260596e-01,-2.111825e-02,2.254860e-01,1.942422e-02,2.224051e-01,4.720409e-02,1.808209e-01
3.290973e-01,3.171644e-01,2.276191e-01,5.545488e-01,2.137395e-05,9.998712e-01,-5.404258e-02,5.588259e-01,-8.514998e-02,4.125405e-01,-7.242361e-02,3.263506e-01,-5.774255e-02,2.579730e-01,-6.156867e-02,2.183455e-01,-7.161050e-02,1.902121e-01,-7.392163e-02,1.414189e-01,-5.128513e-02,1.398425e-01,-2.329511e-02,1.422218e-01,-4.500645e-03,1.494406e-01,1.184052e-02,1.565894e-01,1.997536e-02,1.611117e-01,2.275814e-02,1.627032e-01,2.576865e-02,1.594353e-01,2.664851e-02,1.530689e-01,3.925847e-02,1.457793e-01,-1.584212e-01,1.046217e-01,-1.517424e-01,1.474653e-01,-1.238734e-01,1.979619e-01,-9.495597e-02,2.101270e-01,-5.503397e-02,2.243414e-01,-2.819902e-02,2.262938e-01,-9.430566e-03,2.097678e-01,1.335167e-02,1.937936e-01,3.750479e-02,1.793993e-01,5.108700e-02,1.396819e-01
4.062100e-01,-3.968752e-02,6.031748e-01,-9.070468e-02,7.806267e-01,-5.068007e-02,9.998959e-01,2.266518e-05,6.512269e-01,1.400828e-01,4.675805e-01,2.039631e-01,3.537405e-01,2.234006e-01,2.723805e-01,2.133409e-01,1.958344e-01,2.006320e-01,1.377012e-01,1.486976e-01,2.434859e-01,1.759930e-01,2.668731e-01,2.189784e-01,2.484559e-01,2.548331e-01,1.970935e-01,2.810493e-01,1.615759e-01,2.899553e-01,1.094315e-01,2.882253e-01,7.832037e-02,2.764349e-01,4.466829e-02,2.574730e-01,3.924745e-02,2.356112e-01,-1.609603e-01,5.756946e-02,-1.862646e-01,8.917280e-02,-1.857183e-01,1.451128e-01,-1.768412e-01,1.765576e-01,-1.439501e-01,2.177202e-01,-1.119568e-01,2.523447e-01,-8.100597e-02,2.617971e-01,-3.849101e-02,2.649520e-01,1.259440e-02,2.640923e-01,4.846923e-02,2.157774e-01
3.657477e-01,2.378198e-01,3.615034e-01,3.809810e-01,2.740232e-01,6.479272e-01,2.266518e-05,9.998968e-01,-1.058647e-01,6.491309e-01,-9.167656e-02,4.919046e-01,-6.938456e-02,3.815039e-01,-7.590365e-02,3.206708e-01,-9.269365e-02,2.793902e-01,-9.841332e-02,2.075155e-01,-6.068340e-02,2.064291e-01,-2.053085e-02,2.122007e-01,2.929729e-03,2.244034e-01,2.080278e-02,2.354497e-01,2.697248e-02,2.413578e-01,2.618921e-02,2.422126e-01,2.628918e-02,2.354703e-01,2.537459e-02,2.242210e-01,4.199042e-02,2.110778e-01,-2.242090e-01,1.342279e-01,-2.233479e-01,1.900604e-01,-1.913559e-01,2.601469e-01,-1.556756e-01,2.806612e-01,-1.016135e-01,3.048518e-01,-6.289032e-02,3.132568e-01,-3.388859e-02,2.948910e-01,1.495557e-03,2.754839e-01,3.968963e-02,2.571014e-01,6.243944e-02,2.007281e-01
3.724174e-01,-2.076244e-02,5.319361e-01,-6.240029e-02,6.640600e-01,-6.192847e-02,8.330013e-01,-8.065765e-02,9.999077e-01,2.727394e-05,6.796391e-01,1.524952e-01,4.946669e-01,2.204045e-01,3.782253e-01,2.226871e-01,2.765190e-01,2.148547e-01,1.989256e-01,1.609359e-01,3.274789e-01,1.984162e-01,3.441791e-01,2.541026e-01,3.096352e-01,2.974806e-01,2.365177e-01,3.270241e-01,1.879166e-01,3.348124e-01,1.219756e-01,3.301914e-01,8.288967e-02,3.144896e-01,4.217311e-02,2.911161e-01,3.404953e-02,2.644331e-01,-1.727766e-01,5.338311e-02,-2.055097e-01,8.412783e-02,-2.105103e-01,1.430096e-01,-2.059571e-01,1.785383e-01,-1.739456e-01,2.259763e-01,-1.402183e-01,2.685326e-01,-1.056036e-01,2.839056e-01,-5.682819e-02,2.913314e-01,2.914398e-03,2.932940e-01,4.575005e-02,2.406945e-01
3.873085e-01,2.107956e-01,4.078551e-01,3.225346e-01,3.574549e-01,5.132240e-01,2.452293e-01,6.687106e-01,2.727394e-05,9.999079e-01,-7.312466e-02,6.976535e-01,-6.148024e-02,5.306761e-01,-7.744237e-02,4.406944e-01,-1.052919e-01,3.829641e-01,-1.174265e-01,2.841751e-01,-5.861939e-02,2.848602e-01,-7.504647e-03,2.964026e-01,1.584085e-02,3.147546e-01,2.961621e-02,3.292979e-01,2.920250e-02,3.349021e-01,2.162796e-02,3.328904e-01,1.624883e-02,3.203495e-01,1.265600e-02,3.021467e-01,3.291733e-02,2.807565e-01,-2.912559e-01,1.561585e-01,-3.015858e-01,2.218767e-01,-2.705161e-01,3.102509e-01,-2.322126e-01,3.406042e-01,-1.664840e-01,3.770971e-01,-1.159910e-01,3.958743e-01,-7.529856e-02,3.794126e-01,-2.491610e-02,3.590720e-01,3.067573e-02,3.382316e-01,6.552594e-02,2.647687e-01
3.592962e-01,-7.163541e-03,5.002536e-01,-4.041037e-02,6.084236e-01,-4.341549e-02,7.345115e-01,-6.123519e-02,8.552434e-01,-6.810120e-02,9.999172e-01,2.692339e-05,6.881785e-01,1.759257e-01,5.135507e-01,2.109539e-01,3.770981e-01,2.147635e-01,2.745382e-01,1.653658e-01,4.204241e-01,2.164479e-01,4.204268e-01,2.856063e-01,3.633984e-01,3.345907e-01,2.661112e-01,3.647968e-01,2.051219e-01,3.694886e-01,1.275662e-01,3.609825e-01,8.244070e-02,3.413006e-01,3.666644e-02,3.140903e-01,2.655776e-02,2.834412e-01,-1.789713e-01,4.856287e-02,-2.173686e-01,7.766235e-02,-2.272597e-01,1.373112e-01,-2.270326e-01,1.751262e-01,-1.972601e-01,2.265334e-01,-1.634699e-01,2.749890e-01,-1.268526e-01,2.955046e-01,-7.380361e-02,3.069178e-01,-7.562247e-03,3.116708e-01,4.073279e-02,2.566603e-01
4.207635e-01,1.982889e-01,4.609531e-01,2.947859e-01,4.329027e-01,4.558237e-01,3.736760e-01,5.566457e-01,2.261715e-01,7.292477e-01,2.692339e-05,9.999201e-01,-2.649246e-02,7.111489e-01,-6.504817e-02,5.775311e-01,-1.099236e-01,4.976806e-01,-1.312163e-01,3.687368e-01,-4.663449e-02,3.721149e-01,1.253500e-02,3.908643e-01,3.020028e-02,4.151807e-01,3.467834e-02,4.315232e-01,2.440353e-02,4.343884e-01,8.548808e-03,4.272292e-01,-3.262099e-03,4.070008e-01,-9.338738e-03,3.805114e-01,1.456477e-02,3.494916e-01,-3.561033e-01,1.727982e-01,-3.802184e-01,2.459258e-01,-3.532078e-01,3.504861e-01,-3.153747e-01,3.905769e-01,-2.407778e-01,4.397273e-01,-1.797718e-01,4.707071e-01,-1.273632e-01,4.586162e-01,-6.123294e-02,4.392153e-01,1.326527e-02,4.171723e-01,6.172651e-02,3.271876e-01
3.547987e-01,1.978992e-03,4.862493e-01,-2.525666e-02,5.813812e-01,-2.432131e-02,6.821957e-01,-3.349380e-02,7.693800e-01,-4.472179e-02,8.686276e-01,-1.353602e-02,9.999260e-01,2.513622e-05,7.018450e-01,1.586946e-01,5.105543e-01,1.932511e-01,3.719478e-01,1.606579e-01,5.213430e-01,2.323791e-01,4.902913e-01,3.152551e-01,4.047029e-01,3.666749e-01,2.830178e-01,3.942777e-01,2.124235e-01,3.940848e-01,1.267381e-01,3.811780e-01,7.810800e-02,3.578524e-01,2.959125e-02,3.276502e-01,1.849123e-02,2.940983e-01,-1.816469e-01,4.441980e-02,-2.238697e-01,7.182536e-02,-2.374424e-01,1.310855e-01,-2.407570e-01,1.698786e-01,-2.134927e-01,2.233500e-01,-1.805306e-01,2.755676e-01,-1.431515e-01,2.998627e-01,-8.760180e-02,3.143806e-01,-1.704603e-02,3.213845e-01,3.503166e-02,2.652545e-01
4.605770e-01,1.921099e-01,5.192720e-01,2.793790e-01,5.086867e-01,4.271066e-01,4.795898e-01,5.052378e-01,3.806794e-01,6.304697e-01,2.605518e-01,7.815072e-01,2.513622e-05,9.999338e-01,-4.769420e-02,7.448685e-01,-1.126081e-01,6.276984e-01,-1.434610e-01,4.623180e-01,-2.479231e-02,4.675324e-01,3.859329e-02,4.949047e-01,4.390612e-02,5.244389e-01,3.380965e-02,5.401041e-01,1.119676e-02,5.373089e-01,-1.330189e-02,5.226308e-01,-3.143432e-02,4.930714e-01,-3.910611e-02,4.573495e-01,-1.115251e-02,4.158438e-01,-4.189070e-01,1.862545e-01,-4.580875e-01,2.651408e-01,-4.369608e-01,3.841481e-01,-4.016043e-01,4.334419e-01,-3.203151e-01,4.948721e-01,-2.501262e-01,5.387235e-01,-1.864493e-01,5.324363e-01,-1.044855e-01,5.151811e-01,-1.039524e-02,4.927786e-01,5.248195e-02,3.869168e-01
3.538119e-01,6.971355e-03,4.809804e-01,-1.693076e-02,5.699504e-01,-1.268168e-02,6.593053e-01,-1.700795e-02,7.303373e-01,-2.675120e-02,8.051093e-01,-5.831785e-03,8.892620e-01,2.592140e-03,9.999317e-01,2.631735e-05,7.077706e-01,1.283320e-01,5.082820e-01,1.412651e-01,6.233488e-01,2.500123e-01,5.449655e-01,3.439341e-01,4.275269e-01,3.928528e-01,2.850766e-01,4.143134e-01,2.102720e-01,4.081697e-01,1.211892e-01,3.912091e-01,7.188748e-02,3.651697e-01,2.294149e-02,3.331471e-01,1.186663e-02,2.979619e-01,-1.823179e-01,4.178764e-02,-2.265576e-01,6.798998e-02,-2.422616e-01,1.265429e-01,-2.477627e-01,1.655147e-01,-2.223676e-01,2.196574e-01,-1.903619e-01,2.736192e-01,-1.529712e-01,2.999723e-01,-9.640131e-02,3.162615e-01,-2.369340e-02,3.245646e-01,3.035665e-02,2.681058e-01
5.045554e-01,1.912679e-01,5.797035e-01,2.739912e-01,5.813968e-01,4.173634e-01,5.669111e-01,4.880818e-01,4.872338e-01,5.936944e-01,4.056210e-01,7.077891e-01,2.881877e-01,7.970940e-01,2.631735e-05,9.999430e-01,-1.053967e-01,7.910993e-01,-1.497869e-01,5.759102e-01,1.711395e-02,5.816813e-01,6.083065e-02,6.197906e-01,4.157683e-02,6.479890e-01,1.329360e-02,6.553862e-01,-1.996872e-02,6.413669e-01,-4.982262e-02,6.158728e-01,-7.195894e-02,5.752180e-01,-7.850631e-02,5.296172e-01,-4.515873e-02,4.771440e-01,-4.795356e-01,1.971239e-01,-5.345909e-01,2.803289e-01,-5.206961e-01,4.120362e-01,-4.893790e-01,4.697703e-01,-4.033383e-01,5.426121e-01,-3.253655e-01,5.992467e-01,-2.511583e-01,5.995169e-01,-1.537863e-01,5.850623e-01,-4.010799e-02,5.626918e-01,3.738411e-02,4.417133e-01
3.540520e-01,9.040450e-03,4.797814e-01,-1.339922e-02,5.664706e-01,-7.296151e-03,6.513357e-01,-9.083024e-03,7.154569e-01,-1.684441e-02,7.790710e-01,1.434007e-03,8.455584e-01,5.011078e-03,9.428274e-01,-2.808810e-02,9.999374e-01,2.777499e-05,7.000517e-01,9.860592e-02,7.178443e-01,2.667566e-01,5.763929e-01,3.675571e-01,4.340449e-01,4.096441e-01,2.774262e-01,4.243106e-01,2.039700e-01,4.132565e-01,1.151952e-01,3.937883e-01,6.689034e-02,3.664040e-01,1.874307e-02,3.337146e-01,8.147165e-03,2.979826e-01,-1.821784e-01,4.063655e-02,-2.271204e-01,6.626327e-02,-2.436510e-01,1.243181e-01,-2.500423e-01,1.631918e-01,-2.255306e-01,2.173421e-01,-1.940792e-01,2.717393e-01,-1.568587e-01,2.987724e-01,-1.001122e-01,3.156480e-01,-2.681434e-02,3.243502e-01,2.780576e-02,2.678951e-01
5.523820e-01,1.915037e-01,6.451401e-01,2.710422e-01,6.592828e-01,4.143811e-01,6.572222e-01,4.837194e-01,5.890126e-01,5.828436e-01,5.238600e-01,6.850623e-01,4.428928e-01,7.418480e-01,2.843694e-01,8.235481e-01,2.777499e-05,9.999503e-01,-1.151620e-01,7.303454e-01,4.312027e-02,7.494229e-01,4.784184e-02,7.760983e-01,-4.044251e-04,7.845939e-01,-4.040969e-02,7.710638e-01,-7.452617e-02,7.396570e-01,-1.015751e-01,7.010827e-01,-1.232103e-01,6.487926e-01,-1.245814e-01,5.937663e-01,-8.396726e-02,5.308797e-01,-5.379118e-01,2.072986e-01,-6.083668e-01,2.942553e-01,-6.016482e-01,4.374950e-01,-5.745042e-01,5.028221e-01,-4.844231e-01,5.857932e-01,-3.994778e-01,6.539714e-01,-3.155280e-01,6.601675e-01,-2.038380e-01,6.479596e-01,-7.191765e-02,6.250770e-01,1.911263e-02,4.897717e-01
3.542030e-01,9.453591e-03,4.797004e-01,-1.268425e-02,5.659825e-01,-6.136537e-03,6.500308e-01,-7.364896e-03,7.128083e-01,-1.449190e-02,7.741131e-01,3.935103e-03,8.362550e-01,8.049052e-03,9.258548e-01,-2.532925e-02,9.835249e-01,-2.660733e-02,9.999431e-01,2.697273e-05,7.775843e-01,2.627055e-01,5.888325e-01,3.749411e-01,4.357777e-01,4.146519e-01,2.737760e-01,4.268679e-01,2.015059e-01,4.141673e-01,1.131675e-01,3.939983e-01,6.537278e-02,3.662939e-01,1.760309e-02,3.334916e-01,7.206153e-03,2.976780e-01,-1.820785e-01,4.039564e-02,-2.271380e-01,6.589376e-02,-2.438238e-01,1.238131e-01,-2.503893e-01,1.626372e-01,-2.260720e-01,2.167404e-01,-1.947579e-01,2.711713e-01,-1.576011e-01,2.983065e-01,-1.008636e-01,3.152676e-01,-2.750647e-02,3.240165e-01,2.717704e-02,2.675836e-01
6.015772e-01,1.902670e-01,7.137396e-01,2.658075e-01,7.424967e-01,4.090277e-01,7.563300e-01,4.766764e-01,7.034215e-01,5.716782e-01,6.583840e-01,6.711277e-01,6.095631e-01,7.158498e-01,5.198021e-01,7.588994e-01,3.315549e-01,8.768746e-01,2.697273e-05,9.999626e-01,-5.972027e-02,1.004005e+00,-3.036647e-02,9.512796e-01,-7.544692e-02,9.192790e-01,-1.143777e-01,8.796008e-01,-1.394545e-01,8.298222e-01,-1.577361e-01,7.790200e-01,-1.763565e-01,7.161045e-01,-1.705440e-01,6.526701e-01,-1.218720e-01,5.802862e-01,-5.953635e-01,2.182875e-01,-6.802906e-01,3.092974e-01,-6.798870e-01,4.640009e-01,-6.560650e-01,5.366116e-01,-5.613721e-01,6.290520e-01,-4.692644e-01,7.076673e-01,-3.757648e-01,7.187200e-01,-2.504909e-01,7.077792e-01,-1.016882e-01,6.835577e-01,1.644925e-03,5.342581e-01
1.094504e-05,-4.677967e-06,8.949052e-06,-1.608485e-06,6.758591e-06,5.659025e-07,5.106625e-06,1.290558e-06,3.905303e-06,1.528851e-06,3.103639e-06,1.737181e-06,2.495480e-06,1.751864e-06,1.964656e-06,1.651176e-06,1.422070e-06,1.535001e-06,1.009126e-06,1.117827e-06,1.844215e-06,1.305928e-06,2.112650e-06,1.619728e-06,2.081386e-06,1.901582e-06,1.769485e-06,2.134884e-06,1.569665e-06,2.246297e-06,1.186158e-06,2.276717e-06,9.731108e-07,2.226327e-06,6.907372e-07,2.107922e-06,6.430180e-07,1.972270e-06,-1.315783e-06,6.553925e-07,-1.409422e-06,9.993232e-07,-1.296175e-06,1.511670e-06,-1.136544e-06,1.752006e-06,-8.089275e-07,2.062668e-06,-5.376966e-07,2.284161e-06,-3.063993e-07,2.292062e-06,9.159809e-09,2.272453e-06,3.802175e-07,2.237168e-06,6.281057e-07,1.828038e-06
